station	CO	country	area	long	lat
ES1419A	0.211	SPAIN	rural	-0.01	41.1
ES1419A	0.225	SPAIN	rural	-0.01	41.1
ES1419A	0.247	SPAIN	rural	-0.01	41.1
ES1419A	0.227	SPAIN	rural	-0.01	41.1
ES1419A	0.101	SPAIN	rural	-0.01	41.1
ES1419A	0.103	SPAIN	rural	-0.01	41.1
ES1419A	0.101	SPAIN	rural	-0.01	41.1
ES1419A	0.1	SPAIN	rural	-0.01	41.1
ES1419A	0.101	SPAIN	rural	-0.01	41.1
ES1419A	0.1	SPAIN	rural	-0.01	41.1
ES1428A	0.744	SPAIN	rural	-0.03	39.95
ES1428A	0.548	SPAIN	rural	-0.03	39.95
ES1428A	0.463	SPAIN	rural	-0.03	39.95
ES1428A	0.638	SPAIN	rural	-0.03	39.95
ES1428A	0.462	SPAIN	rural	-0.03	39.95
ES1428A	0.293	SPAIN	rural	-0.03	39.95
ES1428A	0.485	SPAIN	rural	-0.03	39.95
ES1428A	0.328	SPAIN	rural	-0.03	39.95
ES1428A	0.302	SPAIN	rural	-0.03	39.95
ES1428A	0.412	SPAIN	rural	-0.03	39.95
ES1428A	0.302	SPAIN	rural	-0.03	39.95
ES1428A	0.341	SPAIN	rural	-0.03	39.95
ES1428A	0.487	SPAIN	rural	-0.03	39.95
ES1428A	0.338	SPAIN	rural	-0.03	39.95
ES1428A	0.271	SPAIN	rural	-0.03	39.95
ES1428A	0.385	SPAIN	rural	-0.03	39.95
ES1428A	0.269	SPAIN	rural	-0.03	39.95
ES1428A	0.242	SPAIN	rural	-0.03	39.95
ES1428A	0.446	SPAIN	rural	-0.03	39.95
ES1428A	0.629	SPAIN	rural	-0.03	39.95
ES1428A	0.447	SPAIN	rural	-0.03	39.95
ES1428A	0.477	SPAIN	rural	-0.03	39.95
ES1428A	0.631	SPAIN	rural	-0.03	39.95
ES1428A	0.476	SPAIN	rural	-0.03	39.95
ES1428A	0.549	SPAIN	rural	-0.03	39.95
ES1428A	0.368	SPAIN	rural	-0.03	39.95
ES1428A	0.241	SPAIN	rural	-0.03	39.95
ES1489A	0.346	SPAIN	rural	-3.23	42.87
ES1489A	0.39	SPAIN	rural	-3.23	42.87
ES1489A	0.345	SPAIN	rural	-3.23	42.87
ES1489A	0.235	SPAIN	rural	-3.23	42.87
ES1489A	0.282	SPAIN	rural	-3.23	42.87
ES1489A	0.235	SPAIN	rural	-3.23	42.87
ES1489A	0.183	SPAIN	rural	-3.23	42.87
ES1489A	0.224	SPAIN	rural	-3.23	42.87
ES1489A	0.183	SPAIN	rural	-3.23	42.87
ES1489A	0.18	SPAIN	rural	-3.23	42.87
ES1489A	0.22	SPAIN	rural	-3.23	42.87
ES1489A	0.18	SPAIN	rural	-3.23	42.87
ES1576A	0.615	SPAIN	rural	-3.84	43.4
ES1576A	1.254	SPAIN	rural	-3.84	43.4
ES1576A	0.64	SPAIN	rural	-3.84	43.4
ES1576A	0.655	SPAIN	rural	-3.84	43.4
ES1576A	1.044	SPAIN	rural	-3.84	43.4
ES1576A	0.655	SPAIN	rural	-3.84	43.4
ES1576A	0.491	SPAIN	rural	-3.84	43.4
ES1576A	0.749	SPAIN	rural	-3.84	43.4
ES1576A	0.491	SPAIN	rural	-3.84	43.4
ES1576A	0.404	SPAIN	rural	-3.84	43.4
ES1576A	0.566	SPAIN	rural	-3.84	43.4
ES1576A	0.404	SPAIN	rural	-3.84	43.4
ES1576A	0.385	SPAIN	rural	-3.84	43.4
ES1576A	0.532	SPAIN	rural	-3.84	43.4
ES1576A	0.387	SPAIN	rural	-3.84	43.4
ES1599A	0.491	SPAIN	rural	-2.15	43.25
ES1599A	0.553	SPAIN	rural	-2.15	43.25
ES1599A	0.49	SPAIN	rural	-2.15	43.25
ES1599A	0.485	SPAIN	rural	-2.15	43.25
ES1599A	0.531	SPAIN	rural	-2.15	43.25
ES1599A	0.486	SPAIN	rural	-2.15	43.25
ES1599A	0.336	SPAIN	rural	-2.15	43.25
ES1599A	0.391	SPAIN	rural	-2.15	43.25
ES1599A	0.335	SPAIN	rural	-2.15	43.25
ES1599A	0.229	SPAIN	rural	-2.15	43.25
ES1599A	0.281	SPAIN	rural	-2.15	43.25
ES1599A	0.228	SPAIN	rural	-2.15	43.25
ES1599A	0.22	SPAIN	rural	-2.15	43.25
ES1599A	0.269	SPAIN	rural	-2.15	43.25
ES1599A	0.219	SPAIN	rural	-2.15	43.25
ES1617A	0.442	SPAIN	rural	-0.45	39.15
ES1617A	0.54	SPAIN	rural	-0.45	39.15
ES1617A	0.442	SPAIN	rural	-0.45	39.15
ES1617A	0.347	SPAIN	rural	-0.45	39.15
ES1617A	0.438	SPAIN	rural	-0.45	39.15
ES1617A	0.346	SPAIN	rural	-0.45	39.15
ES1617A	0.315	SPAIN	rural	-0.45	39.15
ES1617A	0.394	SPAIN	rural	-0.45	39.15
ES1617A	0.315	SPAIN	rural	-0.45	39.15
ES1617A	0.26	SPAIN	rural	-0.45	39.15
ES1617A	0.351	SPAIN	rural	-0.45	39.15
ES1617A	0.26	SPAIN	rural	-0.45	39.15
ES1620A	0.712	SPAIN	rural	-6.11	36.66
ES1620A	0.792	SPAIN	rural	-6.11	36.66
ES1620A	0.71	SPAIN	rural	-6.11	36.66
ES1649A	0.414	SPAIN	rural	-1.74	42.17
ES1649A	0.47	SPAIN	rural	-1.74	42.17
ES1649A	0.414	SPAIN	rural	-1.74	42.17
ES1649A	0.415	SPAIN	rural	-1.74	42.17
ES1649A	0.482	SPAIN	rural	-1.74	42.17
ES1649A	0.416	SPAIN	rural	-1.74	42.17
ES1649A	0.398	SPAIN	rural	-1.74	42.17
ES1649A	0.461	SPAIN	rural	-1.74	42.17
ES1649A	0.398	SPAIN	rural	-1.74	42.17
ES1660A	0.202	SPAIN	rural	-1.58	42.2
ES1660A	0.227	SPAIN	rural	-1.58	42.2
ES1660A	0.201	SPAIN	rural	-1.58	42.2
ES1661A	0.222	SPAIN	rural	-1.62	42.07
ES1661A	0.274	SPAIN	rural	-1.62	42.07
ES1661A	0.222	SPAIN	rural	-1.62	42.07
ES1662A	0.202	SPAIN	rural	-1.8	42.3
ES1662A	0.225	SPAIN	rural	-1.8	42.3
ES1662A	0.202	SPAIN	rural	-1.8	42.3
ES1670A	0.171	SPAIN	rural	-1.28	39.55
ES1670A	0.205	SPAIN	rural	-1.28	39.55
ES1670A	0.172	SPAIN	rural	-1.28	39.55
ES1688A	0.275	SPAIN	rural	-0.06	39.89
ES1688A	0.363	SPAIN	rural	-0.06	39.89
ES1688A	0.276	SPAIN	rural	-0.06	39.89
ES1689A	0.345	SPAIN	rural	-0.46	40.05
ES1689A	0.439	SPAIN	rural	-0.46	40.05
ES1689A	0.347	SPAIN	rural	-0.46	40.05
ES1690A	0.398	SPAIN	rural	-0.07	40.26
ES1690A	0.358	SPAIN	rural	-0.07	40.26
ES1691A	0.36	SPAIN	rural	-0.6	39.93
ES1691A	0.44	SPAIN	rural	-0.6	39.93
ES1691A	0.375	SPAIN	rural	-0.6	39.93
ES1711A	0.21	SPAIN	rural	-0.69	38.78
ES1711A	0.24	SPAIN	rural	-0.69	38.78
ES1711A	0.209	SPAIN	rural	-0.69	38.78
ES1746A	0.547	SPAIN	rural	-2.23	42.34
ES1746A	0.578	SPAIN	rural	-2.23	42.34
ES1746A	0.547	SPAIN	rural	-2.23	42.34
ES0125A	2.9	SPAIN	suburban	-3.7	40.34
ES0125A	5.073	SPAIN	suburban	-3.7	40.34
ES0125A	2.902	SPAIN	suburban	-3.7	40.34
ES0125A	1.436	SPAIN	suburban	-3.7	40.34
ES0125A	2.532	SPAIN	suburban	-3.7	40.34
ES0125A	1.446	SPAIN	suburban	-3.7	40.34
ES0125A	1.163	SPAIN	suburban	-3.7	40.34
ES0125A	2.084	SPAIN	suburban	-3.7	40.34
ES0125A	1.175	SPAIN	suburban	-3.7	40.34
ES0125A	1.128	SPAIN	suburban	-3.7	40.34
ES0125A	2.222	SPAIN	suburban	-3.7	40.34
ES0125A	1.203	SPAIN	suburban	-3.7	40.34
ES0125A	0.619	SPAIN	suburban	-3.7	40.34
ES0125A	1.16	SPAIN	suburban	-3.7	40.34
ES0125A	0.619	SPAIN	suburban	-3.7	40.34
ES0125A	0.676	SPAIN	suburban	-3.7	40.34
ES0125A	1.13	SPAIN	suburban	-3.7	40.34
ES0125A	0.674	SPAIN	suburban	-3.7	40.34
ES0125A	0.732	SPAIN	suburban	-3.7	40.34
ES0125A	1.184	SPAIN	suburban	-3.7	40.34
ES0125A	0.729	SPAIN	suburban	-3.7	40.34
ES0125A	0.613	SPAIN	suburban	-3.7	40.34
ES0125A	0.971	SPAIN	suburban	-3.7	40.34
ES0125A	0.613	SPAIN	suburban	-3.7	40.34
ES0556A	0.306	SPAIN	suburban	-5.37	36.17
ES0556A	0.411	SPAIN	suburban	-5.37	36.17
ES0556A	0.307	SPAIN	suburban	-5.37	36.17
ES0556A	0.445	SPAIN	suburban	-5.37	36.17
ES0556A	0.539	SPAIN	suburban	-5.37	36.17
ES0556A	0.445	SPAIN	suburban	-5.37	36.17
ES0556A	0.422	SPAIN	suburban	-5.37	36.17
ES0556A	0.518	SPAIN	suburban	-5.37	36.17
ES0556A	0.422	SPAIN	suburban	-5.37	36.17
ES0584A	0.815	SPAIN	suburban	2.18	41.48
ES0584A	1.571	SPAIN	suburban	2.18	41.48
ES0584A	0.811	SPAIN	suburban	2.18	41.48
ES0584A	1.871	SPAIN	suburban	2.18	41.48
ES0584A	3.172	SPAIN	suburban	2.18	41.48
ES0584A	1.85	SPAIN	suburban	2.18	41.48
ES0584A	1.562	SPAIN	suburban	2.18	41.48
ES0584A	2.643	SPAIN	suburban	2.18	41.48
ES0584A	1.581	SPAIN	suburban	2.18	41.48
ES0587A	0.26	SPAIN	suburban	-3.11	43.32
ES0587A	0.369	SPAIN	suburban	-3.11	43.32
ES0587A	0.258	SPAIN	suburban	-3.11	43.32
ES0587A	0.224	SPAIN	suburban	-3.11	43.32
ES0587A	0.314	SPAIN	suburban	-3.11	43.32
ES0587A	0.222	SPAIN	suburban	-3.11	43.32
ES0587A	0.145	SPAIN	suburban	-3.11	43.32
ES0587A	0.302	SPAIN	suburban	-3.11	43.32
ES0587A	0.144	SPAIN	suburban	-3.11	43.32
ES0817A	2.024	SPAIN	suburban	-5.95	37.38
ES0817A	3.568	SPAIN	suburban	-5.95	37.38
ES0817A	2.022	SPAIN	suburban	-5.95	37.38
ES0817A	2.076	SPAIN	suburban	-5.95	37.38
ES0817A	3.719	SPAIN	suburban	-5.95	37.38
ES0817A	2.077	SPAIN	suburban	-5.95	37.38
ES0817A	2.191	SPAIN	suburban	-5.95	37.38
ES0817A	4.025	SPAIN	suburban	-5.95	37.38
ES0817A	2.192	SPAIN	suburban	-5.95	37.38
ES0817A	1.667	SPAIN	suburban	-5.95	37.38
ES0817A	3.471	SPAIN	suburban	-5.95	37.38
ES0817A	1.666	SPAIN	suburban	-5.95	37.38
ES0817A	1.361	SPAIN	suburban	-5.95	37.38
ES0817A	2.152	SPAIN	suburban	-5.95	37.38
ES0817A	1.36	SPAIN	suburban	-5.95	37.38
ES0817A	1.296	SPAIN	suburban	-5.95	37.38
