COUNTRY_NAME,IND1_DESC,1999,2000,2001,2002,2003
Middle income,"Mortality rate, under-5 (per 1,000)",NA,40.1,NA,37.88,NA
Middle income,Population growth (annual %),1.07,0.97,0.96,0.82,0.92
Middle income,"Population, total",2.88E+09,2.91E+09,2.94E+09,2.96E+09,2.99E+09
Middle income,"School enrollment, primary (% net)",NA,91.57,NA,NA,NA
Moldova,Aid per capita (current US$),25,28.65,28.66,33.3,NA
Moldova,CO2 emissions (metric tons per capita),1.51,1.54,NA,NA,NA
Moldova,Electric power consumption (kwh per capita),797.57,719.96,785.01,NA,NA
Moldova,Energy use (kg of oil equivalent per capita),754.9,671.11,735.36,NA,NA
Moldova,"Fertility rate, total (births per woman)",1.4,1.4,NA,1.4,NA
Moldova,GDP (current US$),1.17E+09,1.29E+09,1.48E+09,1.66E+09,1.96E+09
Moldova,GDP growth (annual %),-3.37,2.11,6.07,7.81,6.29
Moldova,"Life expectancy at birth, total (years)",67.76,67.49,NA,66.96,NA
Moldova,"Literacy rate, adult female (% of females ages 15 and above)",98.08,98.26,98.41,98.56,NA
Moldova,"Literacy rate, adult total (% of people ages 15 and above)",98.74,98.86,98.96,99.05,NA
Moldova,"Mortality rate, infant (per 1,000 live births)",NA,27,NA,27,NA
Moldova,"Mortality rate, under-5 (per 1,000)",NA,33,NA,32,NA
Moldova,Population growth (annual %),-0.26,-0.23,-0.19,-0.35,-0.4
Moldova,"Population, total",4288000,4278000,4270000,4255000,4238000
Moldova,"Poverty headcount, national (% of population)",NA,NA,NA,NA,NA
Moldova,"Primary completion rate, female (% of relevant age group)",NA,81.22,80.31,NA,NA
Moldova,"Primary completion rate, total (% of relevant age group)",78.8,80.46,80.24,NA,NA
Moldova,"School enrollment, primary (% net)",78.82,78.56,78.27,NA,NA
Moldova,"School enrollment, secondary (% net)",68.48,68.66,68.46,NA,NA
Monaco,"Mortality rate, infant (per 1,000 live births)",NA,4,NA,4,NA
Monaco,"Mortality rate, under-5 (per 1,000)",NA,5,NA,5,NA
Monaco,"Population, total",32000,31700,31800,32000,32100
Mongolia,Aid per capita (current US$),93.49,90.7,87.43,85.13,NA
Mongolia,CO2 emissions (metric tons per capita),3.17,3.13,NA,NA,NA
Mongolia,"Fertility rate, total (births per woman)",NA,2.62,NA,2.43,NA
Mongolia,GDP (current US$),9.06E+08,9.69E+08,1.05E+09,1.12E+09,1.19E+09
Mongolia,GDP growth (annual %),3.22,1.1,1.4,4,4.7
Mongolia,"Life expectancy at birth, total (years)",NA,65.1,NA,65.46,NA
Mongolia,"Literacy rate, adult female (% of females ages 15 and above)",98.17,97.5,NA,NA,NA
Mongolia,"Literacy rate, adult total (% of people ages 15 and above)",98.38,97.8,NA,NA,NA
Mongolia,"Mortality rate, infant (per 1,000 live births)",NA,62,NA,58,NA
Mongolia,"Mortality rate, under-5 (per 1,000)",NA,78,NA,71,NA
Mongolia,Population growth (annual %),0.93,0.84,0.95,1.15,1.26
Mongolia,"Population, total",2378000,2398000,2421000,2449000,2480000
Mongolia,"Poverty headcount, national (% of population)",NA,NA,NA,NA,NA
Mongolia,"Primary completion rate, female (% of relevant age group)",NA,106.07,108.52,NA,NA
Mongolia,"Primary completion rate, total (% of relevant age group)",NA,101.93,107.3,NA,NA
Mongolia,"School enrollment, primary (% net)",90.63,89.97,86.63,NA,NA
Mongolia,"School enrollment, secondary (% net)",62.04,66.88,71.49,NA,NA
Morocco,Aid per capita (current US$),24.04,14.61,17.78,21.46,NA
Morocco,CO2 emissions (metric tons per capita),1.27,1.27,NA,NA,NA
Morocco,Electric power consumption (kwh per capita),405.91,447.24,461.16,NA,NA
Morocco,Energy use (kg of oil equivalent per capita),367.77,358.37,377.31,NA,NA
Morocco,"Fertility rate, total (births per woman)",NA,2.89,NA,2.75,NA
Morocco,GDP (current US$),3.52E+10,3.33E+10,3.39E+10,3.61E+10,4.45E+10
Morocco,GDP growth (annual %),-0.08,0.96,6.3,3.19,5.5
Morocco,"Life expectancy at birth, total (years)",NA,67.65,NA,68.35,NA
Morocco,"Literacy rate, adult female (% of females ages 15 and above)",35,36.07,37.19,38.31,NA
Morocco,"Literacy rate, adult total (% of people ages 15 and above)",47.89,48.84,49.78,50.73,NA
Morocco,"Mortality rate, infant (per 1,000 live births)",NA,41,NA,39,NA
Morocco,"Mortality rate, under-5 (per 1,000)",NA,46,NA,43,NA
Morocco,Population growth (annual %),1.65,1.64,1.61,1.6,1.58
Morocco,"Population, total",2.82E+07,2.87E+07,2.92E+07,2.96E+07,3.01E+07
Morocco,"Poverty headcount, national (% of population)",19,NA,NA,NA,NA
Morocco,"Primary completion rate, female (% of relevant age group)",NA,55.2,57.71,63.73,NA
Morocco,"Primary completion rate, total (% of relevant age group)",NA,61.09,63.45,67.87,NA
Morocco,"School enrollment, primary (% net)",78.82,83.69,88.38,NA,NA
Morocco,"School enrollment, secondary (% net)",31.18,NA,NA,NA,NA
Mozambique,Aid per capita (current US$),46.52,49.57,51.61,111.6,NA
Mozambique,CO2 emissions (metric tons per capita),0.07,0.07,NA,NA,NA
Mozambique,Electric power consumption (kwh per capita),59.54,57.26,266.06,NA,NA
Mozambique,Energy use (kg of oil equivalent per capita),404.59,405.69,425.38,NA,NA
Mozambique,"Fertility rate, total (births per woman)",NA,5.12,NA,5,NA
Mozambique,GDP (current US$),3.98E+09,3.68E+09,3.44E+09,3.60E+09,4.32E+09
Mozambique,GDP growth (annual %),7.54,1.52,13,7.7,7
Mozambique,"Life expectancy at birth, total (years)",43.07,42.4,NA,41.08,NA
Mozambique,"Literacy rate, adult female (% of females ages 15 and above)",27.53,28.7,30.01,31.36,NA
Mozambique,"Literacy rate, adult total (% of people ages 15 and above)",42.86,44.02,45.24,46.49,NA
Mozambique,"Mortality rate, infant (per 1,000 live births)",NA,130,NA,128,NA
Mozambique,"Mortality rate, under-5 (per 1,000)",NA,208,NA,205,NA
Mozambique,Population growth (annual %),1.95,2.24,2.13,2.01,1.9
Mozambique,"Population, total",1.73E+07,1.77E+07,1.81E+07,1.84E+07,1.88E+07
Mozambique,"Poverty headcount, national (% of population)",NA,NA,NA,NA,NA
Mozambique,"Primary completion rate, female (% of relevant age group)",NA,29.16,34.13,NA,NA
Mozambique,"Primary completion rate, total (% of relevant age group)",NA,37.95,43.59,NA,NA
Mozambique,"School enrollment, primary (% net)",49.74,54.14,59.69,NA,NA
Mozambique,"School enrollment, secondary (% net)",8.39,9.47,10.75,NA,NA
Myanmar,Aid per capita (current US$),1.73,2.25,2.64,2.47,NA
Myanmar,CO2 emissions (metric tons per capita),0.2,0.19,NA,NA,NA
Myanmar,Electric power consumption (kwh per capita),62.28,68.64,88.45,NA,NA
Myanmar,Energy use (kg of oil equivalent per capita),264.16,263.7,252.35,NA,NA
Myanmar,"Fertility rate, total (births per woman)",NA,3,NA,2.8,NA
Myanmar,GDP growth (annual %),10.95,13.75,9.7,NA,NA
Myanmar,"Life expectancy at birth, total (years)",NA,56.67,NA,57.19,NA
Myanmar,"Literacy rate, adult female (% of females ages 15 and above)",79.94,80.49,80.97,81.44,NA
Myanmar,"Literacy rate, adult total (% of people ages 15 and above)",84.32,84.67,84.98,85.28,NA
Myanmar,"Mortality rate, infant (per 1,000 live births)",NA,78,NA,77,NA
Myanmar,"Mortality rate, under-5 (per 1,000)",NA,110,NA,108,NA
Myanmar,Population growth (annual %),1.45,1.38,1.31,1.24,1.17
Myanmar,"Population, total",4.69E+07,4.76E+07,4.82E+07,4.88E+07,4.94E+07
Myanmar,"Primary completion rate, female (% of relevant age group)",NA,71.12,70.72,NA,NA
Myanmar,"Primary completion rate, total (% of relevant age group)",NA,71.33,70.63,NA,NA
Myanmar,"School enrollment, primary (% net)",83.71,83.7,81.88,NA,NA
Myanmar,"School enrollment, secondary (% net)",34.19,36.46,35.35,NA,NA
Namibia,Aid per capita (current US$),97.53,80.63,56.6,68.08,NA
Namibia,CO2 emissions (metric tons per capita),0.99,0.96,NA,NA,NA
Namibia,Energy use (kg of oil equivalent per capita),543.32,544.35,596.19,NA,NA
Namibia,"Fertility rate, total (births per woman)",NA,5,NA,4.8,NA
Namibia,GDP (current US$),3.39E+09,3.46E+09,3.16E+09,2.90E+09,4.66E+09
Namibia,GDP growth (annual %),3.34,3.35,2.42,2.72,3.72
Namibia,"Life expectancy at birth, total (years)",NA,47.15,NA,41.5,NA
Namibia,"Literacy rate, adult female (% of females ages 15 and above)",80.37,81.15,81.94,82.79,NA
Namibia,"Literacy rate, adult total (% of people ages 15 and above)",81.32,81.98,82.65,83.31,NA
Namibia,"Mortality rate, infant (per 1,000 live births)",NA,56,NA,55,NA
Namibia,"Mortality rate, under-5 (per 1,000)",NA,69,NA,67,NA
Namibia,Population growth (annual %),2.99,3.16,2.61,2.09,1.5
Namibia,"Population, total",1835000,1894000,1944000,1985000,2015000
Namibia,"Primary completion rate, female (% of relevant age group)",NA,97.97,99.62,NA,NA
Namibia,"Primary completion rate, total (% of relevant age group)",NA,92.27,95.36,NA,NA
Namibia,"School enrollment, primary (% net)",76.46,77.65,78.22,NA,NA
Namibia,"School enrollment, secondary (% net)",33.5,37.07,38.23,NA,NA
Nepal,Aid per capita (current US$),15.6,16.91,16.71,15.15,NA
Nepal,CO2 emissions (metric tons per capita),0.15,0.15,NA,NA,NA
Nepal,Electric power consumption (kwh per capita),52.58,56.33,61.43,NA,NA
Nepal,Energy use (kg of oil equivalent per capita),344.12,354.38,356.82,NA,NA
Nepal,"Fertility rate, total (births per woman)",NA,4.27,NA,4.15,NA
Nepal,GDP (current US$),5.03E+09,5.49E+09,5.56E+09,5.49E+09,5.83E+09
Nepal,GDP growth (annual %),4.48,6.12,5.5,-0.61,2.98
Nepal,"Life expectancy at birth, total (years)",NA,58.86,NA,59.86,NA
Nepal,"Literacy rate, adult female (% of females ages 15 and above)",22.91,23.98,25.18,26.38,NA
Nepal,"Literacy rate, adult total (% of people ages 15 and above)",40.56,41.7,42.86,44.01,NA
Nepal,"Mortality rate, infant (per 1,000 live births)",NA,67,NA,62,NA
Nepal,"Mortality rate, under-5 (per 1,000)",NA,91,NA,83,NA
Nepal,Population growth (annual %),2.4,2.39,2.33,2.26,2.19
Nepal,"Population, total",2.25E+07,2.30E+07,2.36E+07,2.41E+07,2.47E+07
Nepal,"Poverty headcount, national (% of population)",NA,NA,NA,NA,NA
Nepal,"Primary completion rate, female (% of relevant age group)",NA,63.05,67.53,66.68,NA
Nepal,"Primary completion rate, total (% of relevant age group)",NA,69.91,74.69,72.77,NA
Nepal,"School enrollment, primary (% net)",70,70.46,NA,NA,NA
Netherlands,CO2 emissions (metric tons per capita),9.18,8.72,NA,NA,NA
Netherlands,Electric power consumption (kwh per capita),5993.17,6152.27,6199.14,NA,NA
Netherlands,Energy use (kg of oil equivalent per capita),4651,4741.82,4814.14,NA,NA
Netherlands,"Fertility rate, total (births per woman)",1.65,1.72,NA,1.7,NA
Netherlands,GDP (current US$),3.99E+11,3.71E+11,3.84E+11,4.18E+11,5.12E+11
Netherlands,GDP growth (annual %),4,3.31,1.26,0.24,-0.5
Netherlands,"Life expectancy at birth, total (years)",77.83,78.01,78.2,78.28,NA
Netherlands,"Mortality rate, infant (per 1,000 live births)",NA,5,NA,5,NA
Netherlands,"Mortality rate, under-5 (per 1,000)",NA,6,NA,5,NA
Netherlands,Population growth (annual %),0.68,0.72,0.75,0.65,0.44
Netherlands,"Population, total",1.58E+07,1.59E+07,1.60E+07,1.61E+07,1.62E+07
Netherlands,"School enrollment, primary (% net)",99.52,99.47,NA,NA,NA
Netherlands,"School enrollment, secondary (% net)",91.88,89.87,NA,NA,NA
Netherlands Antilles,Aid per capita (current US$),596.15,823.02,271.38,422.79,NA
Netherlands Antilles,CO2 emissions (metric tons per capita),26.32,46.18,NA,NA,NA
Netherlands Antilles,Electric power consumption (kwh per capita),4098.59,4055.81,3824.88,NA,NA
Netherlands Antilles,Energy use (kg of oil equivalent per capita),3830.99,5041.86,6557.6,NA,NA
Netherlands Antilles,"Fertility rate, total (births per woman)",NA,2.13,NA,2.09,NA
Netherlands Antilles,GDP (current US$),NA,NA,NA,NA,NA
Netherlands Antilles,GDP growth (annual %),NA,NA,NA,NA,NA
Netherlands Antilles,"Life expectancy at birth, total (years)",NA,75.86,NA,76.18,NA
Netherlands Antilles,"Literacy rate, adult female (% of females ages 15 and above)",96.51,96.56,96.62,96.71,NA
Netherlands Antilles,"Literacy rate, adult total (% of people ages 15 and above)",96.46,96.53,96.6,96.69,NA
Netherlands Antilles,Population growth (annual %),0.94,0.93,0.93,0.92,0.46
Netherlands Antilles,"Population, total",213000,215000,217000,219000,220000
Netherlands Antilles,"School enrollment, primary (% net)",94.93,91.08,88.37,NA,NA
Netherlands Antilles,"School enrollment, secondary (% net)",63.95,61.06,64.55,NA,NA
New Caledonia,Aid per capita (current US$),1504.83,1643.99,1355.53,1471.95,NA
New Caledonia,CO2 emissions (metric tons per capita),7.98,7.83,NA,NA,NA
New Caledonia,"Fertility rate, total (births per woman)",NA,2.58,NA,2.5,NA
New Caledonia,GDP (current US$),3.06E+09,2.68E+09,NA,NA,NA
New Caledonia,GDP growth (annual %),0.9,2.1,NA,NA,NA
New Caledonia,"Life expectancy at birth, total (years)",NA,73.16,NA,73.56,NA
New Caledonia,"Literacy rate, adult female (% of females ages 15 and above)",NA,NA,NA,NA,NA
New Caledonia,"Literacy rate, adult total (% of people ages 15 and above)",NA,NA,NA,NA,NA
New Caledonia,Population growth (annual %),1.93,1.9,1.86,1.37,2.25
New Caledonia,"Population, total",209000,213000,217000,220000,225000
New Caledonia,"School enrollment, primary (% net)",NA,NA,NA,NA,NA
New Caledonia,"School enrollment, secondary (% net)",NA,NA,NA,NA,NA
New Zealand,CO2 emissions (metric tons per capita),8.15,8.31,NA,NA,NA
New Zealand,Electric power consumption (kwh per capita),8372.36,8723.17,8792.06,NA,NA
New Zealand,Energy use (kg of oil equivalent per capita),4507.95,4677.81,4713.73,NA,NA
New Zealand,"Fertility rate, total (births per woman)",1.98,2,1.97,1.9,1.94
New Zealand,GDP (current US$),5.67E+10,5.17E+10,5.14E+10,5.84E+10,7.63E+10
New Zealand,GDP growth (annual %),4.95,2.67,3.48,4.35,2.7
New Zealand,"Life expectancy at birth, total (years)",NA,78.19,NA,78.39,NA
New Zealand,"Mortality rate, infant (per 1,000 live births)",NA,6,NA,6,NA
New Zealand,"Mortality rate, under-5 (per 1,000)",NA,6,NA,6,NA
New Zealand,Population growth (annual %),0.52,0.6,0.59,1.48,1.76
New Zealand,"Population, total",3835000,3858000,3881000,3939000,4009000
New Zealand,"School enrollment, primary (% net)",99.94,99.28,98.41,NA,NA
New Zealand,"School enrollment, secondary (% net)",NA,91.58,NA,NA,NA
Nicaragua,Aid per capita (current US$),136.24,110.74,178.78,96.87,NA
Nicaragua,CO2 emissions (metric tons per capita),0.75,0.74,NA,NA,NA
Nicaragua,Electric power consumption (kwh per capita),268.37,267.01,267.82,NA,NA
Nicaragua,Energy use (kg of oil equivalent per capita),538.96,541.51,536.41,NA,NA
Nicaragua,"Fertility rate, total (births per woman)",NA,3.58,NA,3.44,NA
Nicaragua,GDP (current US$),2.21E+09,3.95E+09,4.01E+09,4.00E+09,4.10E+09
Nicaragua,GDP growth (annual %),7.36,12.83,2.97,1.02,2.3
Nicaragua,"Life expectancy at birth, total (years)",NA,68.5,NA,68.74,NA
Nicaragua,"Literacy rate, adult female (% of females ages 15 and above)",66.35,66.72,76.6,NA,NA
Nicaragua,"Literacy rate, adult total (% of people ages 15 and above)",66.13,66.48,76.68,NA,NA
Nicaragua,"Mortality rate, infant (per 1,000 live births)",NA,37,NA,32,NA
Nicaragua,"Mortality rate, under-5 (per 1,000)",NA,45,NA,41,NA
Nicaragua,Population growth (annual %),2.67,2.6,2.61,2.6,2.55
Nicaragua,"Population, total",4941000,5071000,5205000,5342000,5480000
Nicaragua,"Poverty headcount, national (% of population)",NA,NA,NA,NA,NA
Nicaragua,"Primary completion rate, female (% of relevant age group)",NA,73.8,73.63,79,NA
Nicaragua,"Primary completion rate, total (% of relevant age group)",NA,69.58,68.79,74.75,NA
Nicaragua,"School enrollment, primary (% net)",79.4,80.74,81.88,NA,NA
Nicaragua,"School enrollment, secondary (% net)",NA,35.52,37.02,NA,NA
Niger,Aid per capita (current US$),17.99,19.64,23.19,26.12,NA
Niger,CO2 emissions (metric tons per capita),0.11,0.11,NA,NA,NA
Niger,"Fertility rate, total (births per woman)",NA,7.22,NA,7.1,NA
Niger,GDP (current US$),2.02E+09,1.80E+09,1.95E+09,2.17E+09,2.73E+09
Niger,GDP growth (annual %),-0.57,-1.41,7.1,2.98,4
Niger,"Life expectancy at birth, total (years)",NA,45.39,NA,46.19,NA
Niger,"Literacy rate, adult female (% of females ages 15 and above)",8.12,8.48,8.91,9.35,NA
Niger,"Literacy rate, adult total (% of people ages 15 and above)",15.48,15.96,16.51,17.06,NA
Niger,"Mortality rate, infant (per 1,000 live births)",NA,159,NA,155,NA
Niger,"Mortality rate, under-5 (per 1,000)",NA,270,NA,264,NA
Niger,Population growth (annual %),3.43,3.26,3.14,3.02,2.91
Niger,"Population, total",1.04E+07,1.07E+07,1.11E+07,1.14E+07,1.18E+07
Niger,"Poverty headcount, national (% of population)",NA,NA,NA,NA,NA
Niger,"Primary completion rate, female (% of relevant age group)",NA,15.24,16.73,16.58,NA
Niger,"Primary completion rate, total (% of relevant age group)",NA,20.01,21.55,20.74,NA
Niger,"School enrollment, primary (% net)",27.14,30.73,34.23,NA,NA
Niger,"School enrollment, secondary (% net)",NA,5.26,5.46,NA,NA
Nigeria,Aid per capita (current US$),1.23,1.46,1.42,2.36,NA
Nigeria,CO2 emissions (metric tons per capita),0.28,0.28,NA,NA,NA
Nigeria,Electric power consumption (kwh per capita),69.22,68.46,82.25,NA,NA
Nigeria,Energy use (kg of oil equivalent per capita),705.59,717.61,734.89,NA,NA
Nigeria,"Fertility rate, total (births per woman)",NA,5.28,NA,5.07,NA
Nigeria,GDP (current US$),3.65E+10,4.21E+10,4.27E+10,4.15E+10,5.02E+10
Nigeria,GDP growth (annual %),1.1,4.2,2.9,1.55,10.61
Nigeria,"Life expectancy at birth, total (years)",47.48,46.77,NA,45.34,NA
Nigeria,"Literacy rate, adult female (% of females ages 15 and above)",54.33,56.1,57.73,59.4,NA
Nigeria,"Literacy rate, adult total (% of people ages 15 and above)",62.51,64.02,65.39,66.8,NA
Nigeria,"Mortality rate, infant (per 1,000 live births)",NA,102,NA,100,NA
Nigeria,"Mortality rate, under-5 (per 1,000)",NA,205,NA,201,NA
Nigeria,Population growth (annual %),2.52,2.4,2.31,2.22,2.12
Nigeria,"Population, total",1.24E+08,1.27E+08,1.30E+08,1.33E+08,1.36E+08
Nigeria,"Poverty headcount, national (% of population)",NA,NA,NA,NA,NA
Nigeria,"Primary completion rate, female (% of relevant age group)",NA,60.66,NA,NA,NA
Nigeria,"Primary completion rate, total (% of relevant age group)",NA,66.66,NA,NA,NA
Northern Mariana Islands,"Population, total",NA,NA,NA,76000,80000
Norway,CO2 emissions (metric tons per capita),14.85,11.11,NA,NA,NA
Norway,Electric power consumption (kwh per capita),24499.33,24389.45,24880.79,NA,NA
Norway,Energy use (kg of oil equivalent per capita),6018.61,5743.04,5895.63,NA,NA
Norway,"Fertility rate, total (births per woman)",1.85,1.85,1.78,1.75,NA
Norway,GDP (current US$),1.58E+11,1.67E+11,1.70E+11,1.90E+11,2.22E+11
Norway,GDP growth (annual %),2.13,2.84,1.93,0.95,0.3
Norway,"Life expectancy at birth, total (years)",78.31,78.6,78.81,78.92,NA
Norway,"Mortality rate, infant (per 1,000 live births)",NA,4,NA,4,NA
Norway,"Mortality rate, under-5 (per 1,000)",NA,4,NA,4,NA
Norway,Population growth (annual %),0.63,0.69,0.49,0.55,0.48
Norway,"Population, total",4460000,4491000,4513000,4538000,4560000
Norway,"School enrollment, primary (% net)",99.85,99.92,NA,NA,NA
Norway,"School enrollment, secondary (% net)",95.47,95.03,NA,NA,NA
Oman,Aid per capita (current US$),17.01,18.93,0.65,16.08,NA
Oman,CO2 emissions (metric tons per capita),8.47,8.21,NA,NA,NA
Oman,Electric power consumption (kwh per capita),2879.9,2952.28,3077.89,NA,NA
Oman,Energy use (kg of oil equivalent per capita),3526.83,3665.56,4029.06,NA,NA
Oman,"Fertility rate, total (births per woman)",NA,4.3,NA,3.97,NA
Oman,GDP (current US$),1.57E+10,1.99E+10,1.99E+10,2.03E+10,NA
Oman,GDP growth (annual %),-0.27,5.4,9.3,0.03,NA
